questionId,title,titleSlug,difficulty,topic
3538,Merge Operations for Minimum Travel Time,merge-operations-for-minimum-travel-time,HARD,DP
3539,Find Sum of Array Product of Magical Sequences,find-sum-of-array-product-of-magical-sequences,HARD,DP
3543,Maximum Weighted K-Edge Path,maximum-weighted-k-edge-path,MEDIUM,DP
3544,Subtree Inversion Sum,subtree-inversion-sum,HARD,DP
3553,Minimum Weighted Subgraph With the Required Paths II,minimum-weighted-subgraph-with-the-required-paths-ii,HARD,DP
3557,Find Maximum Number of Non Intersecting Substrings,find-maximum-number-of-non-intersecting-substrings,MEDIUM,DP
3559,Number of Ways to Assign Edge Weights II,number-of-ways-to-assign-edge-weights-ii,HARD,DP
3562,Maximum Profit from Trading Stocks with Discounts,maximum-profit-from-trading-stocks-with-discounts,HARD,DP
3563,Lexicographically Smallest String After Adjacent Removals,lexicographically-smallest-string-after-adjacent-removals,HARD,DP
3573,Best Time to Buy and Sell Stock V,best-time-to-buy-and-sell-stock-v,MEDIUM,DP
3575,Maximum Good Subtree Score,maximum-good-subtree-score,HARD,DP
3578,Count Partitions With Max-Min Difference at Most K,count-partitions-with-max-min-difference-at-most-k,MEDIUM,DP
3579,Minimum Steps to Convert String with Operations,minimum-steps-to-convert-string-with-operations,HARD,DP
3585,Find Weighted Median Node in Tree,find-weighted-median-node-in-tree,HARD,DP
3592,Inverse Coin Change,inverse-coin-change,MEDIUM,DP
3593,Minimum Increments to Equalize Leaf Paths,minimum-increments-to-equalize-leaf-paths,MEDIUM,DP
3594,Minimum Time to Transport All Individuals,minimum-time-to-transport-all-individuals,HARD,DP
3599,Partition Array to Minimize XOR,partition-array-to-minimize-xor,MEDIUM,DP
3603,Minimum Cost Path with Alternating Directions II,minimum-cost-path-with-alternating-directions-ii,MEDIUM,DP
3610,Minimum Number of Primes to Sum to Target,minimum-number-of-primes-to-sum-to-target,MEDIUM,DP
3615,Longest Palindromic Path in Graph,longest-palindromic-path-in-graph,HARD,DP
3620,Network Recovery Pathways,network-recovery-pathways,HARD,DP
3621,Number of Integers With Popcount-Depth Equal to K I,number-of-integers-with-popcount-depth-equal-to-k-i,HARD,DP
3628,Maximum Number of Subsequences After One Inserting,maximum-number-of-subsequences-after-one-inserting,MEDIUM,DP
3638,Maximum Balanced Shipments,maximum-balanced-shipments,MEDIUM,DP
3640,Trionic Array II,trionic-array-ii,HARD,DP
3647,Maximum Weight in Two Bags,maximum-weight-in-two-bags,MEDIUM,DP
3651,Minimum Cost Path with Teleportations,minimum-cost-path-with-teleportations,HARD,DP
3654,Minimum Sum After Divisible Sum Deletions,minimum-sum-after-divisible-sum-deletions,MEDIUM,DP
3660,Jump Game IX,jump-game-ix,MEDIUM,DP
3661,Maximum Walls Destroyed by Robots,maximum-walls-destroyed-by-robots,HARD,DP
3665,Twisted Mirror Path Count,twisted-mirror-path-count,MEDIUM,DP
3670,Maximum Product of Two Integers With No Common Bits,maximum-product-of-two-integers-with-no-common-bits,MEDIUM,DP
3685,Subsequence Sum After Capping Elements,subsequence-sum-after-capping-elements,MEDIUM,DP
3686,Number of Stable Subsequences,number-of-stable-subsequences,HARD,DP
3693,Climbing Stairs II,climbing-stairs-ii,MEDIUM,DP
3699,Number of ZigZag Arrays I,number-of-zigzag-arrays-i,HARD,DP
3700,Number of ZigZag Arrays II,number-of-zigzag-arrays-ii,HARD,DP
3704,Count No-Zero Pairs That Sum to N,count-no-zero-pairs-that-sum-to-n,HARD,DP
3717,Minimum Operations to Make the Array Beautiful,minimum-operations-to-make-the-array-beautiful,MEDIUM,DP
3725,Count Ways to Choose Coprime Integers from Rows,count-ways-to-choose-coprime-integers-from-rows,HARD,DP
3738,Longest Non-Decreasing Subarray After Replacing at Most One Element,longest-non-decreasing-subarray-after-replacing-at-most-one-element,MEDIUM,DP
3742,Maximum Path Score in a Grid,maximum-path-score-in-a-grid,MEDIUM,DP
3743,Maximize Cyclic Partition Score,maximize-cyclic-partition-score,HARD,DP
3747,Count Distinct Integers After Removing Zeros,count-distinct-integers-after-removing-zeros,MEDIUM,DP
3751,Total Waviness of Numbers in Range I,total-waviness-of-numbers-in-range-i,MEDIUM,DP
3753,Total Waviness of Numbers in Range II,total-waviness-of-numbers-in-range-ii,HARD,DP
3757,Number of Effective Subsequences,number-of-effective-subsequences,HARD,DP
3772,Maximum Subgraph Score in a Tree,maximum-subgraph-score-in-a-tree,HARD,DP
3791,Number of Balanced Integers in a Range,number-of-balanced-integers-in-a-range,HARD,DP
3797,Count Routes to Climb a Rectangular Grid,count-routes-to-climb-a-rectangular-grid,HARD,DP
3801,Minimum Cost to Merge Sorted Lists,minimum-cost-to-merge-sorted-lists,HARD,DP
3811,Number of Alternating XOR Partitions,number-of-alternating-xor-partitions,MEDIUM,DP
3826,Minimum Partition Score,minimum-partition-score,HARD,DP
3830,Longest Alternating Subarray After Removing At Most One Element,longest-alternating-subarray-after-removing-at-most-one-element,HARD,DP
3836,Maximum Score Using Exactly K Pairs,maximum-score-using-exactly-k-pairs,HARD,DP
3840,House Robber V,house-robber-v,MEDIUM,DP
3844,Longest Almost-Palindromic Substring,longest-almost-palindromic-substring,MEDIUM,DP
3850,Count Sequences to K,count-sequences-to-k,HARD,DP
98,Validate Binary Search Tree,validate-binary-search-tree,MEDIUM,Trees
99,Recover Binary Search Tree,recover-binary-search-tree,MEDIUM,Trees
100,Same Tree,same-tree,EASY,Trees
101,Symmetric Tree,symmetric-tree,EASY,Trees
102,Binary Tree Level Order Traversal,binary-tree-level-order-traversal,MEDIUM,Trees
103,Binary Tree Zigzag Level Order Traversal,binary-tree-zigzag-level-order-traversal,MEDIUM,Trees
104,Maximum Depth of Binary Tree,maximum-depth-of-binary-tree,EASY,Trees
107,Binary Tree Level Order Traversal II,binary-tree-level-order-traversal-ii,MEDIUM,Trees
108,Convert Sorted Array to Binary Search Tree,convert-sorted-array-to-binary-search-tree,EASY,Trees
109,Convert Sorted List to Binary Search Tree,convert-sorted-list-to-binary-search-tree,MEDIUM,Trees
110,Balanced Binary Tree,balanced-binary-tree,EASY,Trees
111,Minimum Depth of Binary Tree,minimum-depth-of-binary-tree,EASY,Trees
112,Path Sum,path-sum,EASY,Trees
116,Populating Next Right Pointers in Each Node,populating-next-right-pointers-in-each-node,MEDIUM,Trees
117,Populating Next Right Pointers in Each Node II,populating-next-right-pointers-in-each-node-ii,MEDIUM,Trees
129,Sum Root to Leaf Numbers,sum-root-to-leaf-numbers,MEDIUM,Trees
156,Binary Tree Upside Down,binary-tree-upside-down,MEDIUM,Trees
173,Binary Search Tree Iterator,binary-search-tree-iterator,MEDIUM,Trees
199,Binary Tree Right Side View,binary-tree-right-side-view,MEDIUM,Trees
226,Invert Binary Tree,invert-binary-tree,EASY,Trees
230,Kth Smallest Element in a BST,kth-smallest-element-in-a-bst,MEDIUM,Trees
235,Lowest Common Ancestor of a Binary Search Tree,lowest-common-ancestor-of-a-binary-search-tree,MEDIUM,Trees
236,Lowest Common Ancestor of a Binary Tree,lowest-common-ancestor-of-a-binary-tree,MEDIUM,Trees
250,Count Univalue Subtrees,count-univalue-subtrees,MEDIUM,Trees
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,MEDIUM,Trees
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,HARD,Trees
285,Inorder Successor in BST,inorder-successor-in-bst,MEDIUM,Trees
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,HARD,Trees
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,MEDIUM,Trees
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,MEDIUM,Trees
366,Find Leaves of Binary Tree,find-leaves-of-binary-tree,MEDIUM,Trees
404,Sum of Left Leaves,sum-of-left-leaves,EASY,Trees
426,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,MEDIUM,Trees
428,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,HARD,Trees
429,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,MEDIUM,Trees
431,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,HARD,Trees
437,Path Sum III,path-sum-iii,MEDIUM,Trees
449,Serialize and Deserialize BST,serialize-and-deserialize-bst,MEDIUM,Trees
450,Delete Node in a BST,delete-node-in-a-bst,MEDIUM,Trees
501,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,EASY,Trees
508,Most Frequent Subtree Sum,most-frequent-subtree-sum,MEDIUM,Trees
510,Inorder Successor in BST II,inorder-successor-in-bst-ii,MEDIUM,Trees
513,Find Bottom Left Tree Value,find-bottom-left-tree-value,MEDIUM,Trees
515,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,MEDIUM,Trees
530,Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,EASY,Trees
538,Convert BST to Greater Tree,convert-bst-to-greater-tree,MEDIUM,Trees
543,Diameter of Binary Tree,diameter-of-binary-tree,EASY,Trees
545,Boundary of Binary Tree,boundary-of-binary-tree,MEDIUM,Trees
549,Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,MEDIUM,Trees
559,Maximum Depth of N-ary Tree,maximum-depth-of-n-ary-tree,EASY,Trees
563,Binary Tree Tilt,binary-tree-tilt,EASY,Trees
572,Subtree of Another Tree,subtree-of-another-tree,EASY,Trees
582,Kill Process,kill-process,MEDIUM,Trees
606,Construct String from Binary Tree,construct-string-from-binary-tree,MEDIUM,Trees
617,Merge Two Binary Trees,merge-two-binary-trees,EASY,Trees
623,Add One Row to Tree,add-one-row-to-tree,MEDIUM,Trees
637,Average of Levels in Binary Tree,average-of-levels-in-binary-tree,EASY,Trees
652,Find Duplicate Subtrees,find-duplicate-subtrees,MEDIUM,Trees
653,Two Sum IV - Input is a BST,two-sum-iv-input-is-a-bst,EASY,Trees
655,Print Binary Tree,print-binary-tree,MEDIUM,Trees
662,Maximum Width of Binary Tree,maximum-width-of-binary-tree,MEDIUM,Trees
663,Equal Tree Partition,equal-tree-partition,MEDIUM,Trees
666,Path Sum IV,path-sum-iv,MEDIUM,Trees
669,Trim a Binary Search Tree,trim-a-binary-search-tree,MEDIUM,Trees
671,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,EASY,Trees
687,Longest Univalue Path,longest-univalue-path,MEDIUM,Trees
690,Employee Importance,employee-importance,MEDIUM,Trees
700,Search in a Binary Search Tree,search-in-a-binary-search-tree,EASY,Trees
701,Insert into a Binary Search Tree,insert-into-a-binary-search-tree,MEDIUM,Trees
703,Kth Largest Element in a Stream,kth-largest-element-in-a-stream,EASY,Trees
742,Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,MEDIUM,Trees
776,Split BST,split-bst,MEDIUM,Trees
783,Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,EASY,Trees
814,Binary Tree Pruning,binary-tree-pruning,MEDIUM,Trees
863,All Nodes Distance K in Binary Tree,all-nodes-distance-k-in-binary-tree,MEDIUM,Trees
865,Smallest Subtree with all the Deepest Nodes,smallest-subtree-with-all-the-deepest-nodes,MEDIUM,Trees
872,Leaf-Similar Trees,leaf-similar-trees,EASY,Trees
897,Increasing Order Search Tree,increasing-order-search-tree,EASY,Trees
919,Complete Binary Tree Inserter,complete-binary-tree-inserter,MEDIUM,Trees
938,Range Sum of BST,range-sum-of-bst,EASY,Trees
951,Flip Equivalent Binary Trees,flip-equivalent-binary-trees,MEDIUM,Trees
958,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,MEDIUM,Trees
965,Univalued Binary Tree,univalued-binary-tree,EASY,Trees
971,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,MEDIUM,Trees
979,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,MEDIUM,Trees
987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,HARD,Trees
993,Cousins in Binary Tree,cousins-in-binary-tree,EASY,Trees
998,Maximum Binary Tree II,maximum-binary-tree-ii,MEDIUM,Trees
1008,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,MEDIUM,Trees
1022,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,EASY,Trees
1026,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,MEDIUM,Trees
1028,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,HARD,Trees
1038,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,MEDIUM,Trees
1080,Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,MEDIUM,Trees
1104,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,MEDIUM,Trees
1110,Delete Nodes And Return Forest,delete-nodes-and-return-forest,MEDIUM,Trees
1120,Maximum Average Subtree,maximum-average-subtree,MEDIUM,Trees
1123,Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,MEDIUM,Trees
1145,Binary Tree Coloring Game,binary-tree-coloring-game,MEDIUM,Trees
1161,Maximum Level Sum of a Binary Tree,maximum-level-sum-of-a-binary-tree,MEDIUM,Trees
1257,Smallest Common Region,smallest-common-region,MEDIUM,Trees
1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,MEDIUM,Trees
1273,Delete Tree Nodes,delete-tree-nodes,MEDIUM,Trees
1302,Deepest Leaves Sum,deepest-leaves-sum,MEDIUM,Trees
1305,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,MEDIUM,Trees
1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,MEDIUM,Trees
1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,MEDIUM,Trees
1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,MEDIUM,Trees
1367,Linked List in Binary Tree,linked-list-in-binary-tree,MEDIUM,Trees
1376,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,MEDIUM,Trees
1377,Frog Position After T Seconds,frog-position-after-t-seconds,HARD,Trees
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,EASY,Trees
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,MEDIUM,Trees
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,MEDIUM,Trees
1443,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,MEDIUM,Trees
1448,Count Good Nodes in Binary Tree,count-good-nodes-in-binary-tree,MEDIUM,Trees
1457,Pseudo-Palindromic Paths in a Binary Tree,pseudo-palindromic-paths-in-a-binary-tree,MEDIUM,Trees
1469,Find All The Lonely Nodes,find-all-the-lonely-nodes,EASY,Trees
1485,Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,MEDIUM,Trees
1490,Clone N-ary Tree,clone-n-ary-tree,MEDIUM,Trees
1506,Find Root of N-Ary Tree,find-root-of-n-ary-tree,MEDIUM,Trees
1516,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,HARD,Trees
1519,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,MEDIUM,Trees
1522,Diameter of N-Ary Tree,diameter-of-n-ary-tree,MEDIUM,Trees
1530,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,MEDIUM,Trees
1586,Binary Search Tree Iterator II,binary-search-tree-iterator-ii,MEDIUM,Trees
1600,Throne Inheritance,throne-inheritance,MEDIUM,Trees
1602,Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,MEDIUM,Trees
1609,Even Odd Tree,even-odd-tree,MEDIUM,Trees
1612,Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,MEDIUM,Trees
1644,Lowest Common Ancestor of a Binary Tree II,lowest-common-ancestor-of-a-binary-tree-ii,MEDIUM,Trees
1650,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,MEDIUM,Trees
1660,Correct a Binary Tree,correct-a-binary-tree,MEDIUM,Trees
1666,Change the Root of a Binary Tree,change-the-root-of-a-binary-tree,MEDIUM,Trees
1676,Lowest Common Ancestor of a Binary Tree IV,lowest-common-ancestor-of-a-binary-tree-iv,MEDIUM,Trees
1719,Number Of Ways To Reconstruct A Tree,number-of-ways-to-reconstruct-a-tree,HARD,Trees
1740,Find Distance in a Binary Tree,find-distance-in-a-binary-tree,MEDIUM,Trees
1766,Tree of Coprimes,tree-of-coprimes,HARD,Trees
1902,Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,MEDIUM,Trees
1932,Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,HARD,Trees
1973,Count Nodes Equal to Sum of Descendants,count-nodes-equal-to-sum-of-descendants,MEDIUM,Trees
1993,Operations on Tree,operations-on-tree,MEDIUM,Trees
2049,Count Nodes With the Highest Score,count-nodes-with-the-highest-score,MEDIUM,Trees
2096,Step-By-Step Directions From a Binary Tree Node to Another,step-by-step-directions-from-a-binary-tree-node-to-another,MEDIUM,Trees
2196,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,MEDIUM,Trees
2236,Root Equals Sum of Children,root-equals-sum-of-children,EASY,Trees
